engine_id,timestamp,mission_id,flight_phase,rpm,throttle,altitude,ambient_temperature,humidity,wind_speed,cht,egt,oil_pressure,oil_temperature,vibration,fuel_flow,engine_load,engine_health,fault_type,fault_severity,anomaly_score,rul_hours,mission_risk
ENG-035,2026-04-15T10:34:50Z,MSN-035-06,LANDING,2698.9,0.204,253.7,12.5,25.4,2.5,80.0,708.7,3.16,72.5,2.66,10.31,0.243,98.6,NORMAL,0.0,0.039,864.6,LOW
ENG-035,2026-04-15T10:34:51Z,MSN-035-06,LANDING,2953.9,0.272,243.1,13.0,26.5,2.2,81.2,717.5,3.11,73.1,2.64,12.18,0.24,98.4,NORMAL,0.0,0.037,873.7,LOW
ENG-035,2026-04-15T10:34:52Z,MSN-035-06,LANDING,3094.7,0.317,232.6,13.6,25.6,1.2,80.1,718.7,3.26,72.6,2.83,13.52,0.243,98.6,NORMAL,0.0,0.036,855.1,LOW
ENG-035,2026-04-15T10:34:53Z,MSN-035-06,LANDING,2822.9,0.242,222.1,12.5,25.5,1.6,81.9,707.9,3.13,73.4,2.41,11.84,0.207,99.1,NORMAL,0.0,0.057,863.0,LOW
ENG-035,2026-04-15T10:34:54Z,MSN-035-06,LANDING,2658.7,0.19,211.6,13.3,23.4,1.2,82.0,715.0,3.02,73.0,2.49,9.77,0.259,99.1,NORMAL,0.0,0.031,870.0,LOW
ENG-035,2026-04-15T10:34:55Z,MSN-035-06,LANDING,2602.2,0.183,201.0,12.9,26.7,1.7,80.6,721.0,3.05,71.9,2.39,9.92,0.235,96.7,NORMAL,0.0,0.035,857.6,LOW
ENG-035,2026-04-15T10:34:56Z,MSN-035-06,LANDING,3010.0,0.292,190.5,12.6,27.5,0.0,80.4,715.2,3.23,72.3,2.47,12.84,0.219,97.5,NORMAL,0.0,0.031,861.7,LOW
ENG-035,2026-04-15T10:34:57Z,MSN-035-06,LANDING,3047.4,0.298,180.0,13.2,26.3,1.2,82.0,717.3,3.24,72.2,2.62,12.78,0.255,97.3,NORMAL,0.0,0.045,858.1,LOW
ENG-035,2026-04-15T10:34:58Z,MSN-035-06,LANDING,2644.5,0.197,169.5,13.2,25.8,2.0,81.2,710.2,3.12,71.6,2.5,10.39,0.233,98.9,NORMAL,0.0,0.046,855.8,LOW
ENG-035,2026-04-15T10:34:59Z,MSN-035-06,LANDING,2684.1,0.205,158.9,13.6,25.0,2.2,82.1,712.0,3.08,72.4,2.59,10.7,0.237,97.7,NORMAL,0.0,0.034,877.3,LOW
ENG-036,2026-04-06T08:35:00Z,MSN-036-01,GROUND,2671.7,0.199,387.2,32.7,83.5,12.0,88.0,708.5,3.04,75.6,2.5,9.68,0.211,86.8,SENSOR_ANOMALY,0.083,0.305,869.8,LOW
ENG-036,2026-04-06T08:35:01Z,MSN-036-01,GROUND,2360.2,0.126,386.8,32.7,84.6,10.5,89.4,706.8,2.99,75.7,2.48,8.59,0.2,88.5,SENSOR_ANOMALY,0.083,0.32,856.9,LOW
ENG-036,2026-04-06T08:35:02Z,MSN-036-01,GROUND,2484.1,0.16,391.9,32.3,81.9,11.4,88.7,707.8,2.95,77.4,2.61,8.69,0.205,88.1,SENSOR_ANOMALY,0.083,0.328,882.7,LOW
ENG-036,2026-04-06T08:35:03Z,MSN-036-01,GROUND,2681.2,0.21,386.5,31.7,82.1,11.9,88.5,713.8,3.04,76.0,2.5,10.62,0.212,88.3,SENSOR_ANOMALY,0.083,0.309,884.5,LOW
ENG-036,2026-04-06T08:35:04Z,MSN-036-01,GROUND,2367.4,0.125,393.4,31.8,81.5,11.3,88.9,709.5,2.87,75.1,2.44,8.79,0.199,87.9,SENSOR_ANOMALY,0.083,0.314,874.2,LOW
ENG-036,2026-04-06T08:35:05Z,MSN-036-01,GROUND,2354.9,0.124,390.9,31.5,85.8,10.9,88.8,701.4,2.99,76.4,2.38,8.8,0.199,86.5,SENSOR_ANOMALY,0.083,0.296,872.3,LOW
ENG-036,2026-04-06T08:35:06Z,MSN-036-01,GROUND,2545.3,0.175,390.6,32.6,85.9,11.1,87.8,708.5,3.09,75.6,2.58,9.68,0.207,85.4,SENSOR_ANOMALY,0.083,0.311,899.2,LOW
ENG-036,2026-04-06T08:35:07Z,MSN-036-01,GROUND,2519.0,0.166,386.9,32.3,83.7,11.0,89.3,700.6,2.99,75.0,2.59,8.92,0.206,87.8,SENSOR_ANOMALY,0.083,0.31,894.6,LOW
ENG-036,2026-04-06T08:35:08Z,MSN-036-01,GROUND,2659.3,0.208,391.2,32.2,82.6,11.0,88.8,702.7,3.07,76.5,2.66,10.92,0.212,88.6,SENSOR_ANOMALY,0.083,0.331,871.9,LOW
ENG-036,2026-04-06T08:35:09Z,MSN-036-01,GROUND,2488.8,0.16,393.3,31.5,81.5,10.8,90.8,705.9,2.98,75.8,2.57,9.45,0.205,87.4,SENSOR_ANOMALY,0.083,0.307,866.0,LOW
ENG-036,2026-04-06T08:35:10Z,MSN-036-01,GROUND,2627.0,0.188,389.1,31.8,83.0,10.7,89.1,708.4,3.14,75.8,2.6,10.9,0.209,88.2,SENSOR_ANOMALY,0.083,0.298,876.7,LOW
ENG-036,2026-04-06T08:35:11Z,MSN-036-01,GROUND,2376.4,0.12,388.3,31.2,83.3,12.7,89.2,701.8,2.92,76.7,2.64,8.69,0.199,88.5,SENSOR_ANOMALY,0.083,0.309,876.6,LOW
ENG-036,2026-04-06T08:35:12Z,MSN-036-01,GROUND,2652.5,0.197,393.1,32.6,83.3,11.7,89.8,713.2,3.14,75.6,2.86,10.46,0.21,86.7,SENSOR_ANOMALY,0.083,0.305,894.3,LOW
ENG-036,2026-04-06T08:35:13Z,MSN-036-01,GROUND,2692.6,0.21,389.6,31.8,85.1,12.2,89.6,711.0,3.1,75.9,2.73,11.08,0.212,86.5,SENSOR_ANOMALY,0.083,0.313,883.3,LOW
ENG-036,2026-04-06T08:35:14Z,MSN-036-01,GROUND,2407.6,0.133,392.1,32.0,85.1,11.4,88.9,710.7,2.97,76.6,2.5,8.85,0.201,87.3,SENSOR_ANOMALY,0.083,0.306,864.0,LOW
ENG-036,2026-04-06T08:35:15Z,MSN-036-01,GROUND,2432.0,0.141,389.2,31.5,83.6,11.7,88.9,700.1,2.98,76.4,2.42,9.4,0.202,87.4,SENSOR_ANOMALY,0.083,0.304,875.6,LOW
ENG-036,2026-04-06T08:35:16Z,MSN-036-01,GROUND,2464.3,0.156,389.2,32.4,83.9,12.5,87.9,708.5,2.96,75.6,2.45,8.92,0.204,87.9,SENSOR_ANOMALY,0.083,0.31,852.0,LOW
ENG-036,2026-04-06T08:35:17Z,MSN-036-01,GROUND,2536.9,0.171,390.4,32.0,84.3,11.8,89.4,703.9,3.08,75.9,2.68,9.43,0.206,87.1,SENSOR_ANOMALY,0.083,0.324,861.1,LOW
ENG-036,2026-04-06T08:35:18Z,MSN-036-01,GROUND,2708.9,0.216,387.1,32.6,81.5,11.8,89.7,711.7,3.11,76.6,2.68,10.38,0.213,86.7,SENSOR_ANOMALY,0.083,0.312,883.4,LOW
ENG-036,2026-04-06T08:35:19Z,MSN-036-01,GROUND,2400.9,0.133,393.1,32.1,84.2,11.7,89.1,705.9,2.96,75.4,2.5,8.67,0.201,88.1,SENSOR_ANOMALY,0.083,0.301,876.9,LOW
ENG-036,2026-04-06T08:35:20Z,MSN-036-01,GROUND,2420.2,0.136,390.8,31.4,86.4,11.9,87.9,707.6,3.03,75.5,2.63,8.25,0.201,87.9,SENSOR_ANOMALY,0.083,0.318,874.2,LOW
ENG-036,2026-04-06T08:35:21Z,MSN-036-01,GROUND,2448.3,0.147,389.3,31.5,83.0,11.6,88.0,707.0,2.95,75.3,2.41,9.11,0.203,88.4,SENSOR_ANOMALY,0.083,0.298,860.3,LOW
ENG-036,2026-04-06T08:35:22Z,MSN-036-01,GROUND,2545.2,0.178,388.3,32.1,81.8,11.6,89.2,711.8,3.06,76.1,2.68,9.26,0.207,86.9,SENSOR_ANOMALY,0.083,0.309,871.5,LOW
ENG-036,2026-04-06T08:35:23Z,MSN-036-01,GROUND,2432.0,0.137,388.4,31.5,83.0,12.1,89.5,708.7,2.98,76.4,2.61,8.39,0.201,88.3,SENSOR_ANOMALY,0.083,0.326,872.3,LOW
ENG-036,2026-04-06T08:35:24Z,MSN-036-01,GROUND,2349.4,0.121,389.9,32.1,81.1,11.5,89.5,707.8,2.96,76.2,2.41,9.15,0.199,86.6,SENSOR_ANOMALY,0.083,0.337,867.5,LOW
ENG-036,2026-04-06T08:35:25Z,MSN-036-01,GROUND,2466.7,0.151,392.8,32.1,84.7,11.4,88.9,712.2,3.02,76.6,2.53,8.96,0.203,88.7,SENSOR_ANOMALY,0.083,0.34,878.1,LOW
ENG-036,2026-04-06T08:35:26Z,MSN-036-01,GROUND,2367.4,0.133,391.0,32.8,86.9,12.7,88.3,710.0,2.9,75.4,2.44,8.7,0.201,85.9,SENSOR_ANOMALY,0.083,0.319,876.3,LOW
ENG-036,2026-04-06T08:35:27Z,MSN-036-01,GROUND,2371.2,0.131,389.1,31.7,81.8,11.4,88.7,703.9,2.95,76.2,2.53,8.85,0.2,88.3,SENSOR_ANOMALY,0.083,0.308,864.6,LOW
ENG-036,2026-04-06T08:35:28Z,MSN-036-01,GROUND,2353.1,0.12,388.1,32.0,82.7,10.2,88.3,706.7,3.0,76.7,2.4,8.58,0.199,86.0,SENSOR_ANOMALY,0.083,0.307,881.0,LOW
ENG-036,2026-04-06T08:35:29Z,MSN-036-01,GROUND,2635.3,0.195,391.9,32.2,84.5,12.3,88.9,708.9,3.05,76.4,2.53,10.74,0.21,88.2,SENSOR_ANOMALY,0.083,0.312,878.3,LOW
ENG-036,2026-04-06T08:35:30Z,MSN-036-01,TAKEOFF,5648.9,0.997,388.4,32.3,87.0,10.9,93.6,828.3,4.38,77.8,4.84,32.16,0.923,88.2,SENSOR_ANOMALY,0.083,0.325,864.3,LOW
ENG-036,2026-04-06T08:35:31Z,MSN-036-01,TAKEOFF,5632.4,0.988,412.1,32.2,80.8,12.6,95.7,831.3,4.27,80.3,4.67,31.49,0.927,87.7,SENSOR_ANOMALY,0.083,0.315,874.6,LOW
ENG-036,2026-04-06T08:35:32Z,MSN-036-01,TAKEOFF,5542.4,0.961,435.8,32.4,85.3,11.8,98.3,828.8,4.32,80.9,4.71,31.57,0.93,87.6,SENSOR_ANOMALY,0.083,0.302,881.0,LOW
ENG-036,2026-04-06T08:35:33Z,MSN-036-01,TAKEOFF,5682.8,0.993,459.5,30.7,84.6,11.5,101.3,838.7,4.29,83.5,4.87,32.48,0.933,87.6,SENSOR_ANOMALY,0.083,0.327,902.9,LOW
ENG-036,2026-04-06T08:35:34Z,MSN-036-01,TAKEOFF,5565.9,0.967,483.2,31.7,85.6,10.6,104.2,827.1,4.26,85.3,4.97,31.52,0.937,88.5,SENSOR_ANOMALY,0.083,0.308,877.9,LOW
ENG-036,2026-04-06T08:35:35Z,MSN-036-01,TAKEOFF,5512.4,0.956,506.9,31.7,83.4,10.9,106.6,826.7,4.13,86.5,4.98,31.87,0.94,88.0,SENSOR_ANOMALY,0.083,0.304,885.4,LOW
ENG-036,2026-04-06T08:35:36Z,MSN-036-01,TAKEOFF,5441.0,0.942,530.5,29.8,85.3,12.5,109.1,834.6,4.11,87.9,4.64,30.7,0.943,88.5,SENSOR_ANOMALY,0.083,0.308,876.2,LOW
ENG-036,2026-04-06T08:35:37Z,MSN-036-01,TAKEOFF,5487.4,0.943,554.2,31.7,82.2,10.4,110.4,836.9,4.15,89.9,4.68,31.03,0.947,86.9,SENSOR_ANOMALY,0.083,0.321,874.5,LOW
ENG-036,2026-04-06T08:35:38Z,MSN-036-01,TAKEOFF,5640.8,0.987,577.9,30.8,82.6,11.6,112.7,837.0,4.21,91.2,4.75,31.96,0.95,86.6,SENSOR_ANOMALY,0.083,0.317,868.6,LOW
ENG-036,2026-04-06T08:35:39Z,MSN-036-01,TAKEOFF,5471.2,0.941,601.6,31.2,86.1,11.0,114.1,833.0,4.12,91.6,4.67,30.49,0.954,88.2,SENSOR_ANOMALY,0.083,0.3,881.2,LOW
ENG-036,2026-04-06T08:35:40Z,MSN-036-01,TAKEOFF,5580.1,0.966,625.3,30.5,83.7,12.5,115.6,835.9,4.16,92.5,4.92,31.71,0.957,88.0,SENSOR_ANOMALY,0.083,0.301,864.5,LOW
ENG-036,2026-04-06T08:35:41Z,MSN-036-01,TAKEOFF,5623.8,0.984,649.0,30.0,83.4,11.1,117.3,834.2,4.24,93.4,4.77,31.79,0.96,87.9,SENSOR_ANOMALY,0.083,0.307,893.9,LOW
ENG-036,2026-04-06T08:35:42Z,MSN-036-01,TAKEOFF,5546.7,0.96,672.7,30.8,83.8,12.0,118.3,838.4,4.13,94.4,4.68,31.24,0.964,86.0,SENSOR_ANOMALY,0.083,0.328,873.5,LOW
ENG-036,2026-04-06T08:35:43Z,MSN-036-01,TAKEOFF,5467.8,0.941,696.3,30.0,86.0,11.5,119.9,831.3,4.13,97.0,4.86,31.13,0.967,88.2,SENSOR_ANOMALY,0.083,0.326,880.9,LOW
ENG-036,2026-04-06T08:35:44Z,MSN-036-01,TAKEOFF,5563.8,0.965,720.0,29.7,84.8,10.7,121.3,837.1,4.16,97.4,4.66,31.41,0.97,88.7,SENSOR_ANOMALY,0.083,0.32,869.6,LOW
ENG-036,2026-04-06T08:35:45Z,MSN-036-01,TAKEOFF,5536.3,0.96,743.7,29.2,82.6,12.2,121.8,841.8,4.08,97.6,4.85,30.98,0.974,88.7,SENSOR_ANOMALY,0.083,0.308,877.6,LOW
ENG-036,2026-04-06T08:35:46Z,MSN-036-01,TAKEOFF,5668.0,0.998,767.4,28.9,84.0,11.4,121.7,841.6,4.05,98.5,4.94,31.85,0.977,87.5,SENSOR_ANOMALY,0.083,0.298,870.4,LOW
ENG-036,2026-04-06T08:35:47Z,MSN-036-01,TAKEOFF,5562.4,0.966,791.1,29.5,85.3,11.1,123.8,843.7,4.02,100.0,4.78,31.69,0.981,88.7,SENSOR_ANOMALY,0.083,0.375,865.2,LOW
ENG-036,2026-04-06T08:35:48Z,MSN-036-01,TAKEOFF,5615.2,0.981,814.8,29.7,85.5,11.4,125.1,836.7,4.07,99.7,4.92,32.07,0.984,87.7,SENSOR_ANOMALY,0.083,0.369,868.8,LOW
ENG-036,2026-04-06T08:35:49Z,MSN-036-01,TAKEOFF,5537.7,0.955,838.4,29.0,84.3,11.1,125.2,841.2,4.08,100.1,4.83,31.13,0.987,85.3,SENSOR_ANOMALY,0.083,0.311,892.8,LOW
ENG-036,2026-04-06T08:35:50Z,MSN-036-01,CLIMB,5210.7,0.876,838.4,29.1,84.5,11.9,125.9,814.7,4.02,99.9,4.38,28.93,0.797,85.9,SENSOR_ANOMALY,0.083,0.335,865.7,LOW
ENG-036,2026-04-06T08:35:51Z,MSN-036-01,CLIMB,5248.8,0.884,901.3,28.6,84.4,10.5,124.4,812.6,3.95,101.0,4.47,28.72,0.797,87.9,SENSOR_ANOMALY,0.083,0.372,870.1,LOW
ENG-036,2026-04-06T08:35:52Z,MSN-036-01,CLIMB,5252.5,0.888,964.2,28.7,85.0,11.3,125.5,812.9,3.97,101.6,4.39,29.28,0.804,87.7,SENSOR_ANOMALY,0.083,0.319,882.4,LOW
ENG-036,2026-04-06T08:35:53Z,MSN-036-01,CLIMB,5136.7,0.855,1027.2,27.4,83.9,11.5,126.2,813.9,3.92,101.5,4.6,28.74,0.831,86.3,SENSOR_ANOMALY,0.083,0.331,865.5,LOW
ENG-036,2026-04-06T08:35:54Z,MSN-036-01,CLIMB,5176.4,0.866,1090.1,28.1,86.2,11.3,124.9,814.8,3.94,100.7,4.49,29.08,0.846,86.7,SENSOR_ANOMALY,0.083,0.338,869.9,LOW
ENG-036,2026-04-06T08:35:55Z,MSN-036-01,CLIMB,5278.2,0.892,1153.0,27.8,83.1,12.5,124.4,813.6,3.93,101.7,4.44,29.06,0.847,84.1,SENSOR_ANOMALY,0.083,0.299,877.4,LOW
ENG-036,2026-04-06T08:35:56Z,MSN-036-01,CLIMB,5281.5,0.892,1215.9,26.9,82.4,12.1,124.8,811.3,3.99,100.2,4.4,29.36,0.795,88.1,SENSOR_ANOMALY,0.083,0.332,868.3,LOW
ENG-036,2026-04-06T08:35:57Z,MSN-036-01,CLIMB,5253.3,0.885,1278.8,26.0,87.1,11.9,125.8,809.4,3.93,101.5,4.48,29.05,0.784,87.1,SENSOR_ANOMALY,0.083,0.304,875.0,LOW
ENG-036,2026-04-06T08:35:58Z,MSN-036-01,CLIMB,5261.3,0.887,1341.7,26.2,85.6,11.1,125.4,812.4,3.96,101.7,4.42,29.49,0.78,88.6,SENSOR_ANOMALY,0.083,0.301,859.3,LOW
ENG-036,2026-04-06T08:35:59Z,MSN-036-01,CLIMB,5019.2,0.824,1404.6,26.0,83.0,10.2,123.8,805.7,3.9,100.8,4.26,26.82,0.78,88.4,SENSOR_ANOMALY,0.083,0.316,892.7,LOW
ENG-036,2026-04-06T08:36:00Z,MSN-036-01,CLIMB,5001.5,0.823,1467.5,25.4,83.9,11.9,124.7,806.3,3.83,102.2,4.15,28.01,0.822,87.2,SENSOR_ANOMALY,0.083,0.349,871.8,LOW
ENG-036,2026-04-06T08:36:01Z,MSN-036-01,CLIMB,5239.9,0.884,1530.4,25.6,84.4,12.1,125.4,812.4,4.02,100.9,4.86,28.5,0.805,88.3,SENSOR_ANOMALY,0.083,0.338,882.1,LOW
ENG-036,2026-04-06T08:36:02Z,MSN-036-01,CLIMB,5125.5,0.851,1593.3,24.3,82.0,12.6,124.2,815.7,3.85,102.2,4.49,28.22,0.829,88.7,SENSOR_ANOMALY,0.083,0.317,887.0,LOW
ENG-036,2026-04-06T08:36:03Z,MSN-036-01,CLIMB,5100.7,0.847,1656.2,23.7,85.7,10.5,124.1,813.0,3.84,101.6,4.33,28.4,0.818,87.5,SENSOR_ANOMALY,0.083,0.347,885.2,LOW
ENG-036,2026-04-06T08:36:04Z,MSN-036-01,CLIMB,5239.4,0.884,1719.1,23.0,83.1,12.1,124.6,822.5,4.01,101.5,4.32,28.75,0.837,87.2,SENSOR_ANOMALY,0.083,0.306,857.0,LOW
ENG-036,2026-04-06T08:36:05Z,MSN-036-01,CLIMB,5311.0,0.897,1782.0,23.4,82.7,11.3,124.0,803.9,3.94,101.6,4.43,29.02,0.816,86.0,SENSOR_ANOMALY,0.083,0.313,884.3,LOW
ENG-036,2026-04-06T08:36:06Z,MSN-036-01,CLIMB,5130.5,0.849,1844.9,21.7,84.8,11.5,123.3,811.1,3.87,101.7,4.4,28.18,0.813,87.8,SENSOR_ANOMALY,0.083,0.321,856.8,LOW
ENG-036,2026-04-06T08:36:07Z,MSN-036-01,CLIMB,5132.9,0.858,1907.8,21.2,85.9,11.8,123.7,806.8,3.78,102.1,4.29,28.7,0.795,86.5,SENSOR_ANOMALY,0.083,0.323,885.4,LOW
ENG-036,2026-04-06T08:36:08Z,MSN-036-01,CLIMB,5103.1,0.848,1970.7,21.6,85.5,10.9,123.9,812.2,3.75,101.7,4.47,28.17,0.823,86.3,SENSOR_ANOMALY,0.083,0.36,880.1,LOW
ENG-036,2026-04-06T08:36:09Z,MSN-036-01,CLIMB,5210.0,0.868,2033.6,22.2,84.3,10.9,122.2,813.0,3.95,101.5,4.48,29.4,0.828,87.4,SENSOR_ANOMALY,0.083,0.322,856.6,LOW
ENG-036,2026-04-06T08:36:10Z,MSN-036-01,CLIMB,5156.5,0.854,2096.5,21.4,83.0,12.3,124.1,814.5,3.9,100.8,4.36,28.29,0.838,87.6,SENSOR_ANOMALY,0.083,0.356,863.6,LOW
ENG-036,2026-04-06T08:36:11Z,MSN-036-01,CLIMB,5228.3,0.879,2159.4,21.1,84.9,11.3,124.2,815.8,3.87,102.0,4.39,29.25,0.824,86.9,SENSOR_ANOMALY,0.083,0.321,865.8,LOW
ENG-036,2026-04-06T08:36:12Z,MSN-036-01,CLIMB,5004.6,0.82,2222.3,20.7,84.4,11.1,123.6,810.7,3.74,101.8,4.17,27.74,0.847,88.5,SENSOR_ANOMALY,0.083,0.312,879.8,LOW
ENG-036,2026-04-06T08:36:13Z,MSN-036-01,CLIMB,5079.4,0.839,2285.2,19.7,82.5,10.6,122.9,807.4,3.82,101.7,4.74,27.85,0.802,87.9,SENSOR_ANOMALY,0.083,0.319,874.6,LOW
ENG-036,2026-04-06T08:36:14Z,MSN-036-01,CLIMB,5009.1,0.822,2348.1,18.9,84.9,12.4,121.4,813.6,3.86,102.4,4.39,27.79,0.807,88.2,SENSOR_ANOMALY,0.083,0.309,903.9,LOW
ENG-036,2026-04-06T08:36:15Z,MSN-036-01,CLIMB,5213.6,0.87,2411.0,19.3,83.7,12.4,122.4,818.9,3.96,100.6,4.55,29.18,0.83,86.8,SENSOR_ANOMALY,0.083,0.312,871.9,LOW
ENG-036,2026-04-06T08:36:16Z,MSN-036-01,CLIMB,5031.5,0.83,2473.9,18.7,84.5,11.1,122.1,816.7,3.79,101.7,4.38,28.23,0.853,87.2,SENSOR_ANOMALY,0.083,0.309,880.3,LOW
ENG-036,2026-04-06T08:36:17Z,MSN-036-01,CLIMB,5080.7,0.843,2536.8,18.1,83.4,12.1,122.2,811.3,3.88,101.4,4.31,27.38,0.815,88.3,SENSOR_ANOMALY,0.083,0.309,881.3,LOW
ENG-036,2026-04-06T08:36:18Z,MSN-036-01,CLIMB,5137.0,0.851,2599.7,18.2,83.8,12.5,121.9,816.8,3.93,101.1,4.35,28.48,0.827,87.0,SENSOR_ANOMALY,0.083,0.299,890.7,LOW
ENG-036,2026-04-06T08:36:19Z,MSN-036-01,CLIMB,5120.6,0.852,2662.6,17.8,82.5,11.5,122.4,813.3,4.04,100.3,4.35,28.25,0.79,88.6,SENSOR_ANOMALY,0.083,0.309,869.0,LOW
ENG-036,2026-04-06T08:36:20Z,MSN-036-01,CLIMB,5041.2,0.832,2725.5,18.3,82.8,12.0,122.9,812.9,3.9,101.5,4.24,27.19,0.827,87.3,SENSOR_ANOMALY,0.083,0.349,876.5,LOW
ENG-036,2026-04-06T08:36:21Z,MSN-036-01,CLIMB,5104.9,0.847,2788.5,15.7,80.6,10.7,122.6,806.7,3.88,100.9,4.58,28.59,0.826,87.9,SENSOR_ANOMALY,0.083,0.368,887.8,LOW
ENG-036,2026-04-06T08:36:22Z,MSN-036-01,CLIMB,5091.0,0.844,2851.4,16.7,82.9,10.9,120.9,809.9,3.81,100.1,4.43,27.83,0.791,85.4,SENSOR_ANOMALY,0.083,0.345,889.0,LOW
ENG-036,2026-04-06T08:36:23Z,MSN-036-01,CLIMB,5187.6,0.87,2914.3,16.0,82.7,11.7,121.6,816.8,3.92,101.1,4.46,28.48,0.822,88.5,SENSOR_ANOMALY,0.083,0.344,868.9,LOW
ENG-036,2026-04-06T08:36:24Z,MSN-036-01,CLIMB,5254.1,0.892,2977.2,15.5,81.4,12.4,121.6,813.7,3.93,100.5,4.45,29.17,0.842,88.2,SENSOR_ANOMALY,0.083,0.332,868.9,LOW
ENG-036,2026-04-06T08:36:25Z,MSN-036-01,CLIMB,5258.3,0.883,3040.1,15.3,81.3,10.5,120.8,813.2,3.92,100.4,4.57,29.55,0.843,87.9,SENSOR_ANOMALY,0.083,0.331,846.1,LOW
ENG-036,2026-04-06T08:36:26Z,MSN-036-01,CLIMB,5118.5,0.846,3103.0,13.7,82.8,11.4,120.9,813.1,3.88,100.8,4.41,27.7,0.794,87.7,SENSOR_ANOMALY,0.083,0.296,889.5,LOW
ENG-036,2026-04-06T08:36:27Z,MSN-036-01,CLIMB,5265.6,0.89,3165.9,14.2,84.5,11.7,120.2,814.5,4.01,100.2,4.58,29.16,0.8,88.2,SENSOR_ANOMALY,0.083,0.317,882.7,LOW
ENG-036,2026-04-06T08:36:28Z,MSN-036-01,CLIMB,5270.0,0.893,3228.8,13.4,82.5,11.9,121.4,813.3,3.98,99.6,4.43,29.06,0.834,84.8,SENSOR_ANOMALY,0.083,0.343,868.3,LOW
ENG-036,2026-04-06T08:36:29Z,MSN-036-01,CLIMB,5110.5,0.845,3291.7,13.8,84.2,10.9,120.7,810.5,3.9,99.7,4.3,27.99,0.792,87.8,SENSOR_ANOMALY,0.083,0.306,882.1,LOW
ENG-036,2026-04-06T08:36:30Z,MSN-036-01,CLIMB,5012.8,0.82,3354.6,12.5,83.9,11.5,119.7,820.9,3.88,99.5,4.41,27.25,0.859,84.0,SENSOR_ANOMALY,0.083,0.345,874.2,LOW
ENG-036,2026-04-06T08:36:31Z,MSN-036-01,CLIMB,5152.9,0.865,3417.5,13.0,79.8,9.9,119.3,809.4,3.88,99.2,4.66,28.42,0.803,88.5,SENSOR_ANOMALY,0.083,0.329,894.8,LOW
ENG-036,2026-04-06T08:36:32Z,MSN-036-01,CLIMB,5112.3,0.846,3480.4,11.8,84.1,11.5,120.1,806.7,3.8,99.7,4.21,27.9,0.802,88.1,SENSOR_ANOMALY,0.083,0.314,873.6,LOW
ENG-036,2026-04-06T08:36:33Z,MSN-036-01,CLIMB,5077.6,0.839,3543.3,11.7,85.6,11.6,119.3,813.7,3.87,99.5,4.27,28.5,0.851,86.1,SENSOR_ANOMALY,0.083,0.365,863.5,LOW
ENG-036,2026-04-06T08:36:34Z,MSN-036-01,CLIMB,5298.7,0.899,3606.2,11.1,84.0,11.8,119.6,819.5,3.94,99.5,4.36,29.27,0.84,88.7,SENSOR_ANOMALY,0.083,0.303,864.5,LOW
ENG-036,2026-04-06T08:36:35Z,MSN-036-01,CLIMB,5293.7,0.894,3669.1,11.2,83.4,12.6,119.7,810.7,3.97,100.3,4.66,28.48,0.805,87.1,SENSOR_ANOMALY,0.083,0.344,875.0,LOW
ENG-036,2026-04-06T08:36:36Z,MSN-036-01,CLIMB,5297.5,0.896,3732.0,9.8,83.4,10.4,118.9,822.5,3.95,99.9,4.41,29.25,0.857,87.9,SENSOR_ANOMALY,0.083,0.318,870.7,LOW
ENG-036,2026-04-06T08:36:37Z,MSN-036-01,CLIMB,5224.4,0.881,3794.9,9.4,84.5,11.1,119.1,818.7,3.91,98.8,4.51,28.98,0.836,88.5,SENSOR_ANOMALY,0.083,0.308,858.3,LOW
ENG-036,2026-04-06T08:36:38Z,MSN-036-01,CLIMB,5075.0,0.834,3857.8,9.6,84.5,12.1,118.9,817.8,3.89,99.8,4.5,27.96,0.844,86.8,SENSOR_ANOMALY,0.083,0.388,859.5,LOW
ENG-036,2026-04-06T08:36:39Z,MSN-036-01,CLIMB,5033.9,0.824,3920.7,8.5,83.8,11.5,119.4,815.9,3.88,99.2,4.2,27.38,0.83,86.9,SENSOR_ANOMALY,0.083,0.297,867.4,LOW
ENG-036,2026-04-06T08:36:40Z,MSN-036-01,CRUISE,4455.6,0.67,3549.7,11.8,86.4,11.1,117.5,779.9,3.66,98.6,3.77,23.52,0.633,88.3,SENSOR_ANOMALY,0.083,0.341,870.6,LOW
ENG-036,2026-04-06T08:36:41Z,MSN-036-01,CRUISE,4615.7,0.715,3515.8,11.8,82.5,9.8,116.7,783.4,3.74,97.5,3.83,23.66,0.643,87.2,SENSOR_ANOMALY,0.083,0.299,884.1,LOW
ENG-036,2026-04-06T08:36:42Z,MSN-036-01,CRUISE,4465.2,0.68,3534.8,11.0,83.6,12.3,115.6,788.9,3.65,97.4,3.89,23.53,0.666,88.7,SENSOR_ANOMALY,0.083,0.305,871.1,LOW
ENG-036,2026-04-06T08:36:43Z,MSN-036-01,CRUISE,4611.0,0.715,3558.7,11.4,82.6,12.4,115.0,788.6,3.7,96.9,3.95,24.05,0.657,87.1,SENSOR_ANOMALY,0.083,0.308,866.8,LOW
